,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,7.945102787884183,8.833419707954324,8.824536538753623,135464.329520871,14508802.5110974,0,15513.258977037356,0,2798.642790008457
1,7.990021519190589,8.694114884506725,8.623705547975108,1353964.3186230182,13111603.865984263,0,163290.7401282331,0,27434.277412320567
2,7.972172956432903,8.530643723812863,8.418949570336872,2723815.3466522153,11612177.69808164,0,317752.28751222155,0,53573.14837168614
3,7.9390506220477235,8.358403885032818,8.232597906137288,4110540.5388077316,10096976.017035235,0,477580.768025889,0,79581.70918977287
4,7.896144384321189,8.214398045995654,8.087096581325866,5497553.400776103,8599400.949751334,0,631735.7424460087,0,106061.78997201538
5,7.8639165885885625,8.087710936275549,7.975813762432055,6908899.184602895,7097720.196878065,0,823933.6397554624,0,129450.45828641548
6,7.816891880054004,7.951997110562175,7.870933972257273,8299701.268087286,5629413.2863983745,0,992095.0116711477,0,152684.64433365353
7,7.771317223140955,7.860081338064341,7.797946457617971,9659924.255867558,4181200.361084235,0,1147812.6779727235,0,175491.68319142182
8,7.70825382851577,7.739973696918053,7.714597802196226,10982829.551279811,2765818.0830141213,0,1290850.2423065149,0,198256.44370013752
9,7.633731421076248,7.612046345780875,7.631562913546709,12291827.277165249,1377040.335612717,0,1447443.2768007126,0,218880.28395850572
10,7.551684142249679,7.484587516344277,7.551013175990626,13447911.753430536,135966.21152919176,0,1583939.5981482673,0,236203.38274858458
