,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,23231.21244916262,23543.994897147997,23540.86707266814,122.88613759384044,15127.772330998869,0,31.51977304485908,0,0
1,23479.884591734437,23507.892087556367,23505.091337974172,1287.8273088004285,13688.98930841626,0,313.91981253971767,0,0
2,23411.35428012422,23133.26463327377,23188.882562643863,2568.824196359823,12117.35595252004,0,639.0806070805028,0,0
3,23233.141842993446,22759.315972585264,22901.463733707715,3811.730138786397,10577.033637056811,0,966.4085180232344,0,0
4,23061.972645761765,22449.54273049795,22694.514696603474,5043.03581231303,9026.541368907163,0,1283.4498335040785,0,0
5,22869.824313809728,22129.954851520226,22499.889582664982,6280.435500376661,7491.411950816401,0,1612.757558511982,0,0
6,22710.539459999894,21995.429316193233,22424.495402477227,7518.707764820195,5959.262112265914,0,1955.8568269444231,0,0
7,22590.42984186983,21830.579344768037,22362.47469273929,8747.599482908241,4440.060642984132,0,2282.6120875295833,0,0
8,22309.44994104938,21112.859315196958,22070.131815878896,9964.309918381878,2924.1032516158043,0,2607.849479966269,0,0
9,22068.466196823687,20761.14307679263,21937.73388482058,11153.3281125775,1463.5521182763878,0,2923.9319147643864,0,0
10,21901.799652261816,20415.95436441278,21886.941199383324,12235.168918919499,145.22409137102503,0,3153.359884781338,0,0
