,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,11.073013657145363,15.786575104512416,15.73943949003875,125642.81185919227,19948605.650607478,0,23151.521050273994,54746.51613969161,4976.040197314168
1,10.892142448770475,13.562992427481678,13.295907429610562,1258324.8630023648,17908439.93000411,0,174090.8093285436,545182.3791442793,46682.138620727615
2,10.536676868934697,11.757044024298246,11.512970593225536,2557539.5510770753,15738485.303088516,0,303823.2756579039,1033217.4110140048,88766.5229056328
3,10.132777071447457,10.402640812809151,10.321681690400641,3927976.7754972875,13622322.18226174,0,392670.4852433973,1457802.1487401424,126130.75778422826
4,9.73762504447118,9.390175893442557,9.529155553854004,5326066.110406248,11585812.746180946,0,516079.9670018773,1829725.5062645914,158488.36787708843
5,9.360949109750305,8.598792858443314,8.97987098409681,6743293.856203622,9550491.59287842,0,587499.6474114686,2156980.2955731754,189418.09688184917
6,9.02085021119643,7.925327072128468,8.582640955569254,8193621.284737678,7542061.274238309,0,629759.2353939186,2500422.8453042954,218864.2143866698
7,8.71000370302447,7.372309885219351,8.308695557682933,9653844.483312555,5562674.78350402,0,691546.7376999813,2808703.3661833233,248698.9799165985
8,8.428994397710452,6.923830776948392,8.12796167355804,11111930.621194428,3663405.893792068,0,752467.9169114877,3055276.7238868573,283040.48932479485
9,8.167827511672328,6.558363640049921,8.006881124510091,12634487.340672826,1810828.1316083183,0,801837.3305905524,3243920.0803691647,311559.6261442184
10,7.9467665319415115,6.248734112201015,7.929786207744111,13995569.63577682,179178.83097167432,0,838952.0067068351,3427293.076225138,329688.0207473262
