,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,5.707991444505918,5.7279844775223285,5.727784547192165,94625.35460287043,9315184.238540996,0,0.0,0,0
1,5.7371623720072655,5.731230823613847,5.73182397845319,971185.7044898709,8442512.512601204,0,0.0,0,0
2,5.743842190028812,5.716747286888899,5.722166267516883,1959789.3156951074,7471519.1210491825,0,0.0,0,0
3,5.7318820417330025,5.68170767902947,5.6967599878405295,2957416.3244804693,6510569.909234787,0,0.0,0,0
4,5.717732013982123,5.646708345853881,5.675117813105178,3943746.2507182513,5557904.375341107,0,0.0,0,0
5,5.696072872139138,5.599446660081349,5.6477597661102426,4942638.107785827,4607367.263847188,0,0.0,0,0
6,5.663091588581586,5.54550592727814,5.6160573240602085,5945038.944277632,3665224.1627065507,0,0.0,0,0
7,5.6211720430341625,5.489740067016196,5.581742450228773,6924355.350922185,2727016.3390526357,0,0.0,0,0
8,5.575914777372705,5.427778095586618,5.5462874410154885,7886367.981703967,1812863.0117786208,0,0.0,0,0
9,5.523511560560079,5.368414147750716,5.508001819279144,8835165.630796153,902822.8152116928,0,0.0,0,0
10,5.464255618774111,5.3009930880977665,5.462622993467347,9674018.350504655,90011.84434627,0,0.0,0,0
