,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,5.234061269060841,5.7239355867674435,5.719036843590378,11116.943743435646,1297430.4348048633,15.539243864652102,2091.1307753995625,2.4214237686574736,716.2265575211214
1,5.242264229909624,5.671943926197133,5.628975956568383,113297.57372296747,1172865.3206483729,187.11531619361858,22475.47048952535,83.43298090031584,7121.770732748328
2,5.232151320511513,5.601818232187561,5.527884849852351,228540.54258796497,1034882.7028588087,400.04310330197404,44036.774454585495,305.0237496716735,14206.247654375406
3,5.212253583481186,5.5273131092583245,5.432795251525182,345008.5221446706,899309.7830209167,620.3799129541233,63766.759407874,605.7132023900369,20989.08897869076
4,5.19409927649468,5.458938067165523,5.353002550897188,461562.0516875015,764728.4871363909,870.1992458672082,80732.95335356757,1008.8565485477826,27654.021006627067
5,5.163858799868526,5.3758266622954105,5.269842731081968,577805.832846412,632730.4848206894,1152.1527232180595,97928.34486728066,1548.6973721301633,34487.59677542302
6,5.126179683047017,5.291212318474343,5.192192737217946,694744.3005957204,502846.93469252327,1445.3595287452367,113531.4262608221,2198.8190262512935,40250.25108101521
7,5.088624196052433,5.206764770034514,5.124066368247058,809787.1490690695,374672.91884920094,1771.9305767832864,130394.55790274822,3006.7253791289577,46266.62374323816
8,5.047670714768588,5.125312429126551,5.0631990576401815,922679.6678659918,248315.22353828305,2061.986412450784,147578.23777825414,4009.9042872129826,51446.49290365219
9,5.00139253619405,5.043111726843568,5.005564455259001,1035614.0846709302,123317.78245615946,2223.873796782327,166692.373472436,5274.851737705928,56509.07208589547
10,4.955489471693314,4.985428875822507,4.955788865734606,1135849.9567250826,12280.453151690619,2366.3842734960153,182032.86721468106,5522.34436397488,60870.40668034597
