,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,13.354502216904391,15.985074301641385,15.95876858079402,184483.426475826,19963426.936920933,0,21701.272460115397,0,5619.538950165224
1,13.590612364173678,15.41391174905073,15.231581810563029,1874154.2412049926,18019172.09734262,0,201947.53493522672,0,51515.89694656299
2,13.61580153910269,14.900292837411454,14.643394577749703,3770623.6268747286,15886673.74016705,0,395935.4792055449,0,98011.39454538068
3,13.548402289419485,14.450043548098325,14.17955117049467,5643498.322418711,13824578.256085856,0,587531.9118229771,0,143717.63092918933
4,13.460887282058383,14.078796408311558,13.831632757810292,7511946.207761878,11776056.846382933,0,780057.1279028279,0,187681.34917610534
5,13.370852535329862,13.735219653369988,13.553036094349926,9405860.181957204,9737293.460549856,0,984729.5704018867,0,231250.29325346134
6,13.336995362022453,13.486073120597474,13.396626465452462,11299900.313439716,7731399.620501719,0,1189391.904067368,0,272802.7188236327
7,13.32442972643203,13.341350492149012,13.329505956147122,13105071.393516453,5747697.183253295,0,1398518.4497789668,0,311634.6007441161
8,13.352151341896679,13.18924525406676,13.319570124330697,14942818.703822844,3788098.9387805713,0,1613030.2638639235,0,353806.0361751939
9,13.375906961149905,13.032026297079348,13.34151889474285,16730085.29079174,1869771.5584636102,0,1826478.2443793186,0,388119.36776487244
10,13.369413356594194,12.827565163315331,13.363994874661406,18301847.839812703,184725.6575368092,0,2025203.4248578649,0,416384.42136080324
