<NUMBER OF ZONES> 8
<NUMBER OF ZONES> 8
<FIRST THRU NODE> 1
<NUMBER OF LINKS> 90
<NUMBER OF ZONES> 8
<END OF METADATA>


~  Init node  Term node  Capacity  Length  Free Flow Time  B  Power  Speed limit  Toll  Type  ;
	18	17	578.528404	3.135876	0.122191	0.000000	25.663680	0.000000	0.000000	0.000000	;
	2	3	234.650052	1.202476	0.047330	0.000000	25.406040	0.000000	0.000000	0.000000	;
	8	7	314.127801	1.137240	0.043867	0.000000	25.924436	0.000000	0.000000	0.000000	;
	4	2	357.774446	0.788781	0.030820	0.000000	25.592743	0.000000	0.000000	0.000000	;
	9	6	301.223039	1.360349	0.047555	0.000000	28.605963	0.000000	0.000000	0.000000	;
	5	3	303.224277	1.064053	0.041020	0.000000	25.939803	0.000000	0.000000	0.000000	;
	11	8	402.236224	1.313279	0.050842	0.000000	25.830349	0.000000	0.000000	0.000000	;
	25	24	341.960303	0.873769	0.043913	0.000000	19.897544	0.000000	0.000000	0.000000	;
	24	16	401.305861	1.262974	0.057016	0.000000	22.151341	0.000000	0.000000	0.000000	;
	21	22	333.679304	0.731231	0.041711	0.000000	17.531044	0.000000	0.000000	0.000000	;
	20	6	210.831411	0.886055	0.036532	0.000000	24.253905	0.000000	0.000000	0.000000	;
	28	25	212.168378	0.607568	0.034827	0.000000	17.445372	0.000000	0.000000	0.000000	;
	2	4	298.016629	0.606415	0.023531	0.000000	25.770997	0.000000	0.000000	0.000000	;
	8	4	388.938770	1.286408	0.051995	0.000000	24.741104	0.000000	0.000000	0.000000	;
	10	11	304.239337	1.005491	0.038681	0.000000	25.994539	0.000000	0.000000	0.000000	;
	14	13	455.561935	1.335792	0.081149	0.000000	16.460914	0.000000	0.000000	0.000000	;
	17	16	318.857435	1.576321	0.072975	0.000000	21.600782	0.000000	0.000000	0.000000	;
	16	24	408.771937	1.264054	0.063994	0.000000	19.752719	0.000000	0.000000	0.000000	;
	28	19	339.766720	1.455808	0.073784	0.000000	19.730600	0.000000	0.000000	0.000000	;
	1	2	308.920032	2.216798	0.087100	0.000000	25.451101	0.000000	0.000000	0.000000	;
	24	23	383.129146	1.250905	0.071003	0.000000	17.617603	0.000000	0.000000	0.000000	;
	17	14	280.683074	1.840088	0.088432	0.000000	20.807901	0.000000	0.000000	0.000000	;
	16	18	340.578908	1.822152	0.073766	0.000000	24.701663	0.000000	0.000000	0.000000	;
	22	21	427.632148	0.733136	0.048183	0.000000	15.215662	0.000000	0.000000	0.000000	;
	12	21	386.887916	1.496153	0.060529	0.000000	24.717899	0.000000	0.000000	0.000000	;
	8	11	391.892156	1.411427	0.054995	0.000000	25.664574	0.000000	0.000000	0.000000	;
	19	18	357.375678	0.926481	0.043134	0.000000	21.479205	0.000000	0.000000	0.000000	;
	9	10	597.996248	1.250608	0.049293	0.000000	25.371143	0.000000	0.000000	0.000000	;
	11	12	356.078309	1.112252	0.057534	0.000000	19.332035	0.000000	0.000000	0.000000	;
	25	28	199.516459	0.614550	0.034851	0.000000	17.633713	0.000000	0.000000	0.000000	;
	15	17	415.184770	0.696967	0.037196	0.000000	18.737678	0.000000	0.000000	0.000000	;
	26	27	212.630280	0.996568	0.049188	0.000000	20.260505	0.000000	0.000000	0.000000	;
	13	14	328.699472	0.998580	0.057685	0.000000	17.311000	0.000000	0.000000	0.000000	;
	16	15	526.498127	1.789556	0.076490	0.000000	23.395835	0.000000	0.000000	0.000000	;
