,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,20400.130335881477,21868.126407356383,21853.446446641636,118.3603954998562,15400.8588308045,0,29.46045663235127,0,0
1,20793.076259781923,21978.3894747869,21859.858153286405,1201.044123008865,14024.01838065215,0,300.5475882304235,0,0
2,21062.979701574564,22075.68364816024,21873.142858843108,2397.3071450621105,12507.249749664297,0,599.110163302531,0,0
3,21415.571325659592,22129.48345195217,21915.309814064396,3590.4462549299524,10974.23520116428,0,892.3994873788395,0,0
4,21825.211460653343,21975.456618564567,21915.35855540008,4859.264039587382,9339.72956902128,0,1231.7511337922583,0,0
5,22056.388572305597,21767.432553498566,21911.910562902085,6135.4628363656775,7702.188712154176,0,1579.2470942788498,0,0
6,22203.63099915221,21471.66795918445,21910.845783165103,7406.097503417797,6087.221083044825,0,1929.394914360072,0,0
7,22230.369144638425,21142.075190624848,21903.88095843435,8665.49067384664,4498.201345328388,0,2300.2435053263857,0,0
8,22103.09082293464,20912.22721431884,21864.91810121148,9878.402814259935,3003.9507583193117,0,2627.6772812238237,0,0
9,21991.804398912733,20698.961331142087,21862.520092135666,11103.220002016296,1499.5055589397382,0,2925.0488396851756,0,0
10,21868.127422222722,20400.13136184575,21853.44746161895,12206.132033140368,147.78234660993007,0,3194.720603150943,0,0
