,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,242.63896880673278,271.6588766505882,271.3686775721497,428781.7036902337,43769601.61082154,0,46496.6380692317,0,0
1,256.9026527448653,268.95482882123184,267.74961121359524,4084000.8091805424,39786356.58128535,0,395587.8805751618,0,0
2,261.2928702573829,268.0211499585822,266.6754940183423,8075070.743079597,35407574.42353439,0,760272.2093996273,0,0
3,263.4112845752559,267.3177400773212,266.1458034267016,12117134.994711298,30965020.66370138,0,1136485.7728319187,0,0
4,265.0212465578136,266.72081705806977,266.0409888579673,16176583.591671754,26504674.913479086,0,1509673.1671039239,0,0
5,266.21114377199865,265.9439329151746,266.0775383435867,20238927.43470719,22077827.610856194,0,1886461.4454061314,0,0
6,266.9969415612708,265.0040792472684,266.1997966356698,24293912.265352678,17662988.211639382,0,2251431.150049644,0,0
7,267.39300796214104,263.3023705266924,266.1658167315064,28367358.89556389,13232102.047036279,0,2616933.6207042634,0,0
8,268.0283502505568,261.16130269170895,266.6549407387872,32431080.14790422,8833151.636375286,0,2986886.936762298,0,0
9,268.9573218291439,256.8868256731846,267.750272213548,36454108.22526696,4480230.40534484,0,3339633.7897405904,0,0
10,271.67357591491117,242.63480002652918,271.3831881560274,40113272.16879271,475612.6411299843,0,3652900.9555840483,0,0
