,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,5.234061269060841,5.7239355867674435,5.719036843590378,86526.30021822479,9291027.578559397,616.361064990266,11543.608844056993,118.89578883822222,1432.4531150422429
1,5.242264229909624,5.671943926197133,5.628975956568383,869791.9922056871,8417059.442659823,6958.4867623259815,114561.44103619807,1829.1560920735203,14243.541465496655
2,5.232151320511513,5.601818232187561,5.527884849852351,1748873.7447959017,7448953.127816722,14029.57173853734,217445.84704016545,5928.371195414613,28412.49530875081
3,5.212253583481186,5.5273131092583245,5.432795251525182,2620248.511235996,6488045.06788204,21147.92933869256,321382.4247253948,10781.723446911312,41978.17795738152
4,5.19409927649468,5.458938067165523,5.353002550897188,3483991.928792684,5537333.502948048,28520.806200638504,412585.83877742174,17280.858234271836,55308.04201325413
5,5.163858799868526,5.3758266622954105,5.269842731081968,4346606.671992808,4585569.465825247,36015.75804891248,497658.58669619175,25240.280097283812,68975.19355084604
6,5.126179683047017,5.291212318474343,5.192192737217946,5200670.985138864,3642477.8100326746,42880.12409549147,585852.627537938,35200.44391987961,80500.50216203042
7,5.088624196052433,5.206764770034514,5.124066368247058,6039790.6055493085,2716310.464378748,50782.92907703932,668209.9319802994,50829.14973425559,92533.24748647632
8,5.047670714768588,5.125312429126551,5.0631990576401815,6869546.511203468,1801819.339087019,57897.6874229684,752228.4298097175,65469.48100895313,102892.98580730439
9,5.00139253619405,5.043111726843568,5.005564455259001,7678849.349790388,898138.2598543162,61698.23765866538,852176.3945056351,80027.01790088785,113018.14417179093
10,4.955489471693314,4.985428875822507,4.955788865734606,8401369.338756088,89563.30949620719,65832.82015542468,943181.502381489,84252.45419805699,121740.81336069194
