,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,5.721467645396033,5.7692175394010095,5.76874004046096,95182.27579868944,9309620.886763148,0,0.0,0,0
1,5.756064211012249,5.773083953082342,5.771381978875332,970790.6080567898,8430973.573371565,0,0.0,0,0
2,5.760071138422164,5.746564752928148,5.749266030026952,1964080.184412891,7468399.846067833,0,0.0,0,0
3,5.755140511242826,5.717845778201732,5.72903419811406,2961461.028985119,6501251.790363984,0,0.0,0,0
4,5.7418623931431165,5.67923857842949,5.704288104314941,3960276.9550450854,5541864.781058232,0,0.0,0,0
5,5.7139634080877455,5.627228562732515,5.67059598541013,4954858.545576541,4594659.038539713,0,0.0,0,0
6,5.681553049890183,5.569862552814455,5.636876851059894,5943832.121325002,3655467.3034214675,0,0.0,0,0
7,5.637763792702798,5.497037047121385,5.595545769028374,6926839.913256329,2730993.3416095614,0,0.0,0,0
8,5.591565601669435,5.427544569650004,5.558761395265551,7897741.103327875,1809368.8828022461,0,0.0,0,0
9,5.541494298436211,5.367675198094872,5.524112388402078,8855400.365477616,901885.7696565888,0,0.0,0,0
10,5.479943964622503,5.294475900457834,5.478089283980857,9683481.00077789,89655.25629143664,0,0.0,0,0
