,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,11.85960694114463,15.884884592859462,15.844631816342321,23347.64022239488,2944387.7088378714,951.9918755809335,10598.021673873442,0,2763.467493006878
1,11.872819195931383,14.416526221865272,14.162155519271888,243463.45383459685,2628651.0216887905,11887.9689261993,77316.43682135947,0,25020.87631096994
2,11.539642239728353,13.007439647352665,12.713880165827804,493109.46711432183,2284972.775383629,26895.037629735885,134799.44718106298,0,45216.292231742045
3,11.161495570815609,11.845127212268848,11.640037719832875,739370.2568696787,1959371.1084858335,42669.10836582531,185694.13185609537,0,63774.19399890551
4,10.758852670759245,10.806108445520664,10.787206135616097,975823.1954082649,1655509.1652320167,60111.95300160029,194394.6353602655,0,80837.84226697216
5,10.375778338358948,9.949785016893053,10.162781677626,1212351.6160599159,1357314.3957967919,77703.5185179912,211222.53628733824,0,95368.51302494098
6,10.029727162892579,9.247001278631691,9.71663680918823,1450897.1372306386,1064509.9675624,94657.25829263251,222446.33235343164,0,111237.93879115878
7,9.702233520535083,8.673671218180298,9.393664829828646,1674007.6939476114,785335.8113269818,109410.45130014088,240324.64879592662,0,126896.43588804505
8,9.390657591083963,8.140476164159685,9.140621305699108,1896232.0830810843,514658.9570904192,124521.46068200798,253244.15971415487,0,140191.83020887082
9,9.0961671417668,7.662048423710933,8.952755269961218,2119164.3864877797,252826.2758117073,137209.11486165583,255576.97570394227,0,153218.44436162512
10,8.834305826543304,7.302822243312253,8.818990990710995,2318229.7584904637,24769.792493183024,145716.74680005515,266600.2853626102,0,162456.21646808527
