,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,7.603158547970795,8.818947770351143,8.806789878127338,17301.086289709743,2058683.2081768059,134.58619995034215,5472.298880169212,0,1421.2808044660717
1,7.62564545113979,8.537488381662715,8.44630408861042,176615.99837006815,1855343.821406786,1577.7339897811614,55522.063175434996,0,13686.16558635357
2,7.549721428732829,8.217872990417924,8.084242678080905,358405.49560848414,1634790.5625816132,3855.9130350360983,101380.78051160417,0,26111.742524078938
3,7.475268586991786,7.915184421770915,7.783209671337175,541274.7794579525,1413102.4662497398,7532.555424005033,137188.05124820845,0,38332.161941585095
4,7.3828086758880325,7.624239135629856,7.527666951733127,723096.0281972548,1196059.4199846988,11854.596928557175,171946.41798037564,0,50675.97804695313
5,7.274301109325515,7.344710662985676,7.309505886155595,906594.5381495628,985367.6244291153,16464.25760998343,203840.7207055882,0,61895.21886993141
6,7.161812627620577,7.067785917898433,7.124201943731718,1088336.184290681,778439.8859748571,21662.680207554575,235752.04478622208,0,72783.67674286301
7,7.038331277590635,6.830070232759618,6.975852964141329,1261633.6922929569,576990.7808002406,26819.684646108883,263904.74280886725,0,82309.43461445057
8,6.914619332284485,6.59227336084336,6.850150137996261,1433246.1302361228,379926.72562328784,31773.857405391707,282924.36770819436,0,92090.50618164905
9,6.786718958455146,6.368245194449417,6.7448715820545715,1601265.8322693896,187311.31292234152,36512.51188803729,313574.60273850895,0,100957.40638046108
10,6.659960480720297,6.1617088152595985,6.654977964065691,1751666.8200309635,18499.9838426762,40170.48463490201,336146.7022986252,0,109009.39480435202
