,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,25.202479658503687,197.8473865599052,196.12093749089144,18635.627422216043,6427871.805170774,24027.342994229304,4001.7288919148305,0,6823.464715925716
1,24.987213145567885,135.60292771062495,124.54135625411942,187554.80613766215,5820482.778259114,243818.36466259015,26831.914308807627,0,67186.72229871071
2,24.418419147688407,86.62584145983108,74.18435699740256,398016.57798019104,5125114.325273352,477599.1627903514,41683.91916712403,0,132369.4347102791
3,23.718591534111837,54.599223554248205,45.33503394820727,654143.7386334703,4413181.406807238,681609.4090785988,64776.427424732574,0,195766.1498919539
4,22.810177342398923,34.90035705056292,30.064285167297417,972245.4116204605,3685446.9148407383,844685.9117331976,77645.85209132946,0,249494.90488368334
5,21.83690656216503,24.16086388479405,22.998885223479537,1346203.5324620828,2954806.571534815,971136.1474056031,104206.90043539669,0,295705.6796829289
6,20.896608809013944,18.103376741888752,19.77931598216389,1744594.3530826843,2280595.533253663,1061137.9971907996,122818.5760044222,0,337020.8134565654
7,19.986107317363974,14.499279620550094,18.340059008319802,2146767.3545450573,1649974.935014862,1132597.7904647586,141073.70687596148,0,375214.4544067261
8,19.264411775983426,12.098401323814388,17.83120968554962,2556562.7364503476,1064426.4326054424,1189299.3177689777,151278.13207144057,0,401607.7209161757
9,19.398596299028267,10.25023794571772,18.483760463697227,2931499.8790220427,514874.31468514376,1251505.7466647902,171508.143216837,0,429160.68964403373
10,19.860230225418185,9.104702191821442,19.752674945082234,3290303.0888067754,49617.856116202514,1286039.216264622,181279.95512370288,0,450376.0195330282
