,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,7.772725258960919,8.813098915134475,8.80269517857274,17353.706606512067,2058976.1957001681,0,3844.846485785737,502.89648984691655,1414.6227842367675
1,7.738865903369499,8.455505051615914,8.38384113679127,175851.7989865036,1854412.1783756725,0,42752.087617305486,6941.287655300784,13670.30415391307
2,7.616175775610837,8.057399431164612,7.969154700053857,351541.0317783648,1630734.8272756406,0,84734.29141175463,16446.04238729446,26667.04822509663
3,7.485591932090642,7.69313942166769,7.630875174794573,525856.3856845367,1408306.3826809186,0,120396.78739335224,28265.728840093456,39133.36629496163
4,7.348682380683622,7.344713646983731,7.346301140463687,697058.2503066257,1192280.2270968044,0,149347.25067839943,41595.73150539951,51783.006829996484
5,7.208622075206036,7.017473041604578,7.113047558405308,867641.043400236,981269.8550026832,0,183091.25408761253,55543.84327551258,64030.06035076285
6,7.055518759477204,6.731266797006631,6.925817974488973,1039466.2362592375,776389.0536060603,0,201303.8172873217,67263.90793506343,73932.33780465144
7,6.912774654320239,6.460217624193813,6.777007545282309,1209017.1063827984,574712.8671543514,0,213322.38140206732,79721.55842254484,84792.29049331331
8,6.768320578642935,6.208409501950529,6.656338363304454,1378448.8861255618,378117.16255749285,0,232671.37475147593,91565.97455602261,94310.4479996041
9,6.624793067477068,5.9787144846743265,6.560185209196791,1546355.1347852696,186828.47220999547,0,243437.45207173418,100683.88533069596,104845.15930973849
10,6.490364141825789,5.801434717765603,6.483474847585187,1691849.2362892998,18456.1405343913,0,260691.79888797898,107611.5427469615,112291.36850216713
