,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,23179.51823276937,23639.9113065291,23635.3073757915,127.26482987289023,12038.73786566495,0,32.74631565567833,0,0
1,23293.662484764816,23453.37548158512,23437.40418190309,1285.0278492198386,10876.288185390644,0,309.6596015956345,0,0
2,23265.00782430046,22963.98774046582,23024.191757232747,2551.8347043290287,9623.366016181853,0,604.6919021640306,0,0
3,23158.46758035382,22666.515922997005,22814.101420204046,3794.989652640413,8378.913943703725,0,898.7747823526771,0,0
4,22950.41586090941,22232.049938929813,22519.396307721654,5029.983056904389,7170.957529236378,0,1192.8253642659115,0,0
5,22897.317194361112,22188.991896994718,22543.15454567791,6233.034395873353,5951.249536128286,0,1494.9206532053936,0,0
6,22843.88942333813,22229.306614728295,22598.056299894193,7441.121264445828,4734.415822809961,0,1811.1039117231392,0,0
7,22581.186982967596,21753.093709027125,22332.759000785456,8669.588608362741,3550.8118671065267,0,2130.199921915324,0,0
8,22338.009877995788,21211.941146083773,22112.796131613388,9879.137770149677,2367.20791140349,0,2457.477585642163,0,0
9,22093.09859931321,20786.419147422486,21962.43065412414,11094.032735664143,1183.603955693732,0,2809.0822254564105,0,0
10,21907.938811278153,20500.532639441913,21893.86474955979,12190.630526436957,118.36039557053478,0,3089.143191618519,0,0
