,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,9.533403106720026,9.746727367120638,9.744594124516631,151483.4697534874,16146827.165057035,0,21612.37979027622,0,0
1,9.649188086919596,9.738329955636624,9.729415768764923,1511368.1947984528,14631914.788775524,0,179921.86241444905,0,0
2,9.694295902566182,9.694593131850935,9.694533685993981,3065610.290135691,12922451.921292126,0,361311.70091514144,0,0
3,9.663958885993575,9.59463171126338,9.615429863682438,4631411.444739708,11242509.228684997,0,543751.0021000351,0,0
4,9.618374421773865,9.484817247667262,9.538240117309904,6214609.8972643865,9606637.867156759,0,687734.1225316537,0,0
5,9.570400602041227,9.399461259950034,9.484930930995631,7799832.587416698,7938717.248928818,0,843853.252824202,0,0
6,9.500294252830013,9.284633000152006,9.414029751758811,9360443.148064302,6305351.131791836,0,1004842.882819291,0,0
7,9.425956349694019,9.177287626128042,9.351355732624224,10920140.052362071,4676063.092536655,0,1158462.9100746114,0,0
8,9.329973422470715,9.046548975641581,9.273288533104886,12440055.84214022,3085738.498861175,0,1300125.780483076,0,0
9,9.20327170252171,8.87940308792265,9.1708848410618,13937038.177607736,1520288.349449011,0,1438307.5152899201,0,0
10,9.061434203789943,8.697760232412348,9.057797464076168,15252282.88559619,150045.78487016892,0,1558142.2222782378,0,0
