,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,20494.878844129158,21907.458987894104,21893.333186456453,118.36039556680008,15288.610145167335,0,29.83755764020218,0,0
1,20917.207018522444,22024.576345658283,21913.8394129447,1199.004602304312,13901.383464726494,0,310.52922723896535,0,0
2,21317.957278868726,22136.2458579242,21972.588142113105,2399.4900775650613,12340.252093101177,0,638.8009122552289,0,0
3,21754.84030606931,22076.902821756925,21980.28406705064,3653.0111152785066,10767.69108884644,0,957.3276315344432,0,0
4,22049.1975611379,21920.36794553259,21971.899791774707,4926.634732339315,9168.644029443276,0,1280.058260046841,0,0
5,22185.590478529226,21748.726619865378,21967.158549197302,6177.561855032089,7597.819264668061,0,1601.1320833495292,0,0
6,22271.14322769232,21505.074329719893,21964.715668503344,7425.402361809596,6043.633005576255,0,1923.6978467244678,0,0
7,22278.040316805607,21197.785178667284,21953.96377536411,8659.318680848764,4517.869543219704,0,2240.308851306523,0,0
8,22159.754501251984,20968.17110200321,21921.437821402225,9877.379486634793,3013.1907931345986,0,2548.525271914851,0,0
9,22039.30511602217,20749.896966837114,21910.364301103666,11094.149066405855,1501.7679081838983,0,2839.1495141474097,0,0
10,21907.46462372298,20494.856934573178,21893.33854683148,12192.069827941332,148.19714430419586,0,3096.541126131029,0,0
