,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,5.826458751699249,5.733783584186157,5.734710335861288,91374.83083006648,9310289.68532221,0,11956.845121103008,0,0
1,5.812502451902646,5.769541744884622,5.773837815586424,936603.3117247677,8459152.387750179,0,121198.97363480808,0,0
2,5.8149348962918275,5.769304813697387,5.778430830216275,1907537.2958356345,7502510.85141913,0,249641.54068701412,0,0
3,5.805193190207953,5.753065502175415,5.768703808585177,2890093.198329904,6558113.171036197,0,424432.0166625265,0,0
4,5.802933668797849,5.727133871862924,5.7574537906368946,3892835.571490324,5599879.897087419,0,571073.7761972529,0,0
5,5.790542429270505,5.7161175355067355,5.75332998238862,4887418.336296524,4648230.7298136875,0,722311.2088720365,0,0
6,5.760815088192921,5.653935632359659,5.7180633058596175,5905613.335094781,3690856.7575610415,0,800581.5150211884,0,0
7,5.7466967159412725,5.615219263324036,5.707253480156101,6897130.646106069,2748259.960254908,0,885993.5566638316,0,0
8,5.715060193587264,5.571469814766415,5.686342117823094,7870205.271979229,1822505.866479737,0,977253.8402028072,0,0
9,5.688352495178402,5.552984202968022,5.6748156659573645,8833513.638255151,905653.0299034801,0,1046823.4308268861,0,0
10,5.649033891462095,5.4730033405772724,5.647273585953246,9697582.208685802,90033.74427405106,0,1105012.737601731,0,0
