,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,107.26190287256927,160.48667715104403,159.9544294082594,436740.9441525178,42353339.25926924,0,38752.996616909244,0,27770.806669093716
1,116.5285014933069,147.68757941407782,144.57167162200076,3959462.0698388824,38415374.09803979,0,369851.7270681637,0,266101.81692854554
2,119.51567202852442,138.88104309924222,135.00796888509865,7726998.041418552,34067471.92961995,0,742746.5495290828,0,499499.53514993086
3,122.46755197440086,132.96272093388103,129.814170246037,11556252.947068606,29656222.740539316,0,1133956.9443261316,0,690817.2796210367
4,126.9016057546413,129.2152665013332,128.28980220265646,15391848.92884082,25396600.59936371,0,1509809.6243261686,0,870180.0913537164
5,131.28257359809996,126.79643572882809,129.03950466346402,19183694.807266667,21148336.823866107,0,1918870.2856257446,0,1009922.1980721953
6,141.52942781545008,125.55906594161115,135.14128306591465,23031098.787609577,16838286.71470632,0,2277080.5085850665,0,1151591.56983011
7,156.4821993511284,125.20017487455344,147.09759200815589,26859850.82819707,12533177.718019495,0,2655224.037222009,0,1281565.8662347698
8,177.85279457593012,124.97275345039355,167.27678635082282,30631688.50182321,8332684.722398761,0,3042847.103686041,0,1386084.793508845
9,188.52833358143,124.64118238414434,182.13961846170153,34591349.724401586,4154465.9655265613,0,3404589.8202732545,0,1454355.5047337727
10,186.23696895789533,120.10365572958962,185.57563582561238,37817423.92092198,410465.32996025495,0,3744689.9555203803,0,1475714.89277953
