,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,25.66977986933426,25.771487808058946,25.770470728671697,2439.283071997784,243471.00853750412,0,632.0105427838837,2.9081830783884024e-07,0
1,25.807437314607238,25.812568486659092,25.81205536945391,24612.74217681994,221698.7453754527,0,7440.908062256211,1.1832453515672417e-06,0
2,25.88026678164777,25.83921951907447,25.847428971589125,49185.81408891895,196762.1530802762,0,15396.880323781075,1.133184817933149e-06,0
3,25.824672481423196,25.708515983364574,25.743362932782162,73129.9682581327,172649.27678974866,0,23239.67297092737,3.6723369804737827e-06,0
4,25.763934705379338,25.56621590753175,25.645303426670786,98067.25003321626,147752.6339715656,0,30847.12501431239,2.761457226174892e-06,0
5,25.75336485897893,25.526258584019665,25.639811721499296,122563.76065089394,125297.34357038913,0,38483.47982196097,2.7264982817308125e-06,0
6,25.623092557720053,25.313681530461775,25.499328146816744,146678.07894103488,100897.14531733163,0,46089.14550976647,1.7923575636251223e-06,0
7,25.45695355197756,24.969578985184047,25.310741181939505,170977.8262928021,76218.07477942966,0,54433.03325930076,9.052575677281974e-07,0
8,25.32029135486523,24.608921494940425,25.178017382880267,195879.7120359849,50846.64031744967,0,65463.15070063386,7.395633446524861e-06,0
9,25.230888729362384,24.330153331188715,25.140815189545016,220595.29868075074,25441.60575446813,0,75496.28015750065,4.9956433597485395e-06,0
10,25.149610764929175,24.202563760967262,25.140140294889555,243305.27334242506,2588.6206577707835,0,83206.56273796633,2.2340851507721786e-06,0
