,cavsCost,noncavsCost,totCost,cavsFlow,nonCavsFlow,pedestrianFlow,rebalancingFlow,bikeFlow,subwayFlow
0,5.301223048179936,5.72812287327623,5.723853875025268,87022.76096107507,9310791.298871906,0,9910.13317027327,45.481277817482216,1412.931483384478
1,5.314502247692422,5.694563174707332,5.6565570820058415,883113.5710904569,8435085.191044647,0,96175.63088511016,902.129411928769,13910.898513533075
2,5.317043252116198,5.645106960649134,5.579494218942547,1772938.084676549,7462270.894696162,0,189983.30597148393,4012.602745808664,27515.866619646138
3,5.306104998450852,5.5758896981866055,5.4949542882658795,2656092.6483250703,6511001.276626008,0,282012.60339133785,10525.565799632552,40970.62964538015
4,5.292362314553995,5.513118030858951,5.4248157443369704,3532002.902863868,5564473.277024901,0,375374.0276920556,18436.90339126366,54335.38339809869
5,5.267563501705751,5.433541042512516,5.350552272109133,4404353.259596843,4617284.939328248,0,469283.44417321857,29235.932742931178,67022.04205195913
6,5.2296614725737465,5.347133341542615,5.276650220161294,5275414.728073941,3678749.8694815435,0,558727.9250295833,42682.05150905571,78550.18819333617
7,5.1948325615449455,5.274461430972092,5.218721222373089,6152423.741119358,2733265.395902219,0,652236.0320951407,53471.21045249527,91676.84563434745
8,5.152955319000464,5.203564650613293,5.16307718532303,7019624.48564741,1807006.8836122574,0,736413.8628337436,65093.42211328556,102607.15478566143
9,5.109723015518091,5.133846648441837,5.112135378810465,7848132.723815523,900877.4202524922,0,829964.6954979381,78352.44937541902,115331.37771919512
10,5.062337617353174,5.056878658349468,5.062283027763137,8583727.187631933,89662.83515304176,0,928869.2119676431,92395.07589752878,124640.22032443316
